corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
altlex,altlex_gold.tsv,372,0,altlex_altlex_gold.tsv_372_0,"Greatly alarmed and with Hitler making further demands on the Free City of Danzig , Britain and France guaranteed their support for Polish independence ; when Italy conquered Albania in April 1939 , the same guarantee was extended to Romania and Greece .","<ARG1>Greatly alarmed and with Hitler</ARG1> making <ARG0>further demands on the Free City of Danzig , Britain and France guaranteed their support for Polish independence ; when Italy conquered Albania in April 1939 , the same guarantee was extended to Romania and Greece .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,373,0,altlex_altlex_gold.tsv_373_0,"Frustrated , and in part in response to repeated British air raids against Berlin , Germany began a strategic bombing offensive against British cities known as the Blitz .","<ARG0>Frustrated , and in part</ARG0> in response to <ARG1>repeated British air raids against Berlin , Germany began a strategic bombing offensive against British cities known as the Blitz .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,374,0,altlex_altlex_gold.tsv_374_0,"Although Roosevelt had promised to keep the United States out of the war , he nevertheless took concrete steps to prepare for war .","<ARG1>Although Roosevelt had promised</ARG1> to keep <ARG0>the United States out of the war , he nevertheless took concrete steps to prepare for war .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,375,0,altlex_altlex_gold.tsv_375_0,"Italy began operations in the Mediterranean , initiating a siege of Malta in June , conquering British Somaliland in August , and making an incursion into British-held Egypt in September 1940 .","<ARG1>Italy began operations in the Mediterranean , initiating a siege of Malta in June , conquering British Somaliland in August , and</ARG1> making <ARG0>an incursion into British-held Egypt in September 1940 .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,376,0,altlex_altlex_gold.tsv_376_0,The offensive in North Africa was highly successful and by early February 1941 Italy had lost control of eastern Libya and large numbers of Italian troops had been taken prisoner .,<ARG1>The offensive in North Africa was highly successful and by early February 1941 Italy had lost control of eastern Libya and large numbers of Italian troops had been</ARG1> taken <ARG0>prisoner .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,377,0,altlex_altlex_gold.tsv_377_0,"Although the Axis victory was swift , bitter partisan warfare subsequently broke out against the Axis occupation of Yugoslavia , which continued until the end of the war .","<ARG1>Although the Axis victory was swift , bitter partisan warfare</ARG1> subsequently <ARG0>broke out against the Axis occupation of Yugoslavia , which continued until the end of the war .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,378,0,altlex_altlex_gold.tsv_378_0,"The Kiev offensive was overwhelmingly successful , resulting in encirclement and elimination of four Soviet armies , and made further advance into Crimea and industrially developed Eastern Ukraine ( the First Battle of Kharkov ) possible .","<ARG0>The Kiev offensive was overwhelmingly successful ,</ARG0> resulting in <ARG1>encirclement and elimination of four Soviet armies , and made further advance into Crimea and industrially developed Eastern Ukraine ( the First Battle of Kharkov ) possible .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,379,0,altlex_altlex_gold.tsv_379_0,"These easy victories over unprepared US and European opponents left Japan overconfident , as well as overextended .","<ARG1>These easy victories over unprepared US and European opponents left Japan overconfident , as well</ARG1> as <ARG0>overextended .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,380,0,altlex_altlex_gold.tsv_380_0,"With its capacity for aggressive action greatly diminished as a result of the Midway battle , Japan chose to focus on a belated attempt to capture Port Moresby by an overland campaign in the Territory of Papua .","<ARG0>With its capacity for aggressive action greatly diminished</ARG0> as a result of <ARG1>the Midway battle , Japan chose to focus on a belated attempt to capture Port Moresby by an overland campaign in the Territory of Papua .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,381,0,altlex_altlex_gold.tsv_381_0,Concerns the Japanese might use bases in Vichy-held Madagascar caused the British to invade the island in early May 1942 .,<ARG0>Concerns the Japanese might use bases in Vichy-held Madagascar</ARG0> caused <ARG1>the British to invade the island in early May 1942 .</ARG1>,1,1,,1
altlex,altlex_gold.tsv,382,0,altlex_altlex_gold.tsv_382_0,"This attack was followed up shortly after by Anglo-American landings in French North Africa , which resulted in the region joining the Allies .","<ARG0>This attack was followed up shortly after by Anglo-American landings in French North Africa ,</ARG0> which resulted in <ARG1>the region joining the Allies .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,383,0,altlex_altlex_gold.tsv_383_0,"By May 1943 , as Allied counter-measures became increasingly effective , the resulting sizeable German submarine losses forced a temporary halt of the German Atlantic naval campaign .","<ARG0>By May 1943 , as Allied counter-measures became increasingly effective , the</ARG0> resulting <ARG1>sizeable German submarine losses forced a temporary halt of the German Atlantic naval campaign .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,384,0,altlex_altlex_gold.tsv_384_0,"In mid-January 1945 , the Soviets and Poles attacked in Poland , pushing from the Vistula to the Oder river in Germany , and overran East Prussia .","<ARG1>In mid-January 1945 , the Soviets and Poles attacked in Poland , pushing from the Vistula to the Oder river in Germany ,</ARG1> and <ARG0>overran East Prussia .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,385,0,altlex_altlex_gold.tsv_385_0,"Recovery began with the mid-1948 currency reform in Western Germany , and was sped up by the liberalisation of European economic policy that the Marshall Plan ( 1948 -- 1951 ) both directly and indirectly caused .","<ARG1>Recovery began with the mid-1948 currency reform in Western Germany , and was sped up by the liberalisation of European economic policy that the Marshall Plan ( 1948 -- 1951 ) both directly and indirectly</ARG1> caused <ARG0>.</ARG0>",0,0,,1
altlex,altlex_gold.tsv,386,0,altlex_altlex_gold.tsv_386_0,Many of these deaths were caused by war crimes committed by German and Japanese forces in occupied territories .,<ARG1>Many of these deaths were</ARG1> caused by <ARG0>war crimes committed by German and Japanese forces in occupied territories .</ARG0>,1,1,,1
altlex,altlex_gold.tsv,387,0,altlex_altlex_gold.tsv_387_0,"An estimated 11 to 17 million civilians died as a direct or indirect result of Nazi ideological policies , including the systematic genocide of around 6 million Jews during the Holocaust , along with a further 5 to 6 million ethnic Poles and other Slavs ( including Ukrainians and Belarusians ) -- Roma , homosexuals , and other ethnic and minority groups .","<ARG1>An estimated 11 to 17 million civilians died as a direct or indirect</ARG1> result <ARG0>of Nazi ideological policies , including the systematic genocide of around 6 million Jews during the Holocaust , along with a further 5 to 6 million ethnic Poles and other Slavs ( including Ukrainians and Belarusians ) -- Roma , homosexuals , and other ethnic and minority groups .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,388,0,altlex_altlex_gold.tsv_388_0,"The latter resulted in the destruction of more than 160 cities and the deaths of more than 600,000 German civilians .","<ARG1>The latter resulted in the destruction</ARG1> of more <ARG0>than 160 cities and the deaths of more than 600,000 German civilians .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,389,0,altlex_altlex_gold.tsv_389_0,"The German Government led by Adolf Hitler and the Nazi Party was responsible for the Holocaust , the killing of approximately 6 million Jews , as well as 2.7 million ethnic Poles , and 4 million others who were deemed `` unworthy of life '' ( including the disabled and mentally ill , Soviet prisoners of war , homosexuals , Freemasons , Jehovah 's Witnesses , and Romani ) as part of a programme of deliberate extermination .","<ARG1>The German Government led by Adolf Hitler and the Nazi Party was responsible for the Holocaust , the killing of approximately 6 million Jews , as well as 2.7 million ethnic Poles ,</ARG1> and <ARG0>4 million others who were deemed `` unworthy of life '' ( including the disabled and mentally ill , Soviet prisoners of war , homosexuals , Freemasons , Jehovah 's Witnesses , and Romani ) as part of a programme of deliberate extermination .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,390,0,altlex_altlex_gold.tsv_390_0,"In addition , 14,000 German and Italian citizens who had been assessed as being security risks were also interned .","<ARG1>In addition , 14,000 German and Italian citizens who had been assessed</ARG1> as <ARG0>being security risks were also interned .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,391,0,altlex_altlex_gold.tsv_391_0,"While the Allies ' ability to out-produce the Axis is often attributed to the Allies having more access to natural resources , other factors , such as Germany and Japan 's reluctance to employ women in the labour force , Allied strategic bombing , and Germany 's late shift to a war economy contributed significantly .","<ARG1>While the Allies ' ability to out-produce the Axis is often attributed to the Allies having more access to natural resources , other factors , such as Germany</ARG1> and <ARG0>Japan 's reluctance to employ women in the labour force , Allied strategic bombing , and Germany 's late shift to a war economy contributed significantly .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,392,0,altlex_altlex_gold.tsv_392_0,"Additionally , neither Germany nor Japan planned to fight a protracted war , and were not equipped to do so .","<ARG1>Additionally , neither Germany nor Japan planned to fight a protracted war ,</ARG1> and <ARG0>were not equipped to do so .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,393,0,altlex_altlex_gold.tsv_393_0,"Innovation included airlift ( the capability to quickly move limited high-priority supplies , equipment , and personnel ) ; and of strategic bombing ( the bombing of enemy industrial and population centres to destroy the enemy 's ability to wage war ) .","<ARG1>Innovation included airlift ( the capability to quickly move limited high-priority supplies , equipment , and personnel ) ; and of strategic bombing ( the bombing of enemy industrial</ARG1> and <ARG0>population centres to destroy the enemy 's ability to wage war ) .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,394,0,altlex_altlex_gold.tsv_394_0,"Although aeronautical warfare had relatively little success at the start of the war , actions at Taranto , Pearl Harbor , and the Coral Sea established the carrier as the dominant capital ship in place of the battleship .","<ARG0>Although aeronautical warfare had relatively little success at the start of the war , actions at Taranto , Pearl Harbor , and the Coral Sea established the carrier</ARG0> as <ARG1>the dominant capital ship in place of the battleship .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,395,0,altlex_altlex_gold.tsv_395_0,"Other technological and engineering feats achieved during , or as a result of , the war include the world 's first programmable computers ( Z3 , Colossus , and ENIAC ) , guided missiles and modern rockets , the Manhattan Project 's development of nuclear weapons , operations research and the development of artificial harbours and oil pipelines under the English Channel .","<ARG1>Other technological and engineering feats achieved during , or</ARG1> as a result of <ARG0>, the war include the world 's first programmable computers ( Z3 , Colossus , and ENIAC ) , guided missiles and modern rockets , the Manhattan Project 's development of nuclear weapons , operations research and the development of artificial harbours and oil pipelines under the English Channel .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,396,0,altlex_altlex_gold.tsv_396_0,"The war was fought as a `` total war '' , meaning all resources a country had were used in the war , even those that did n't belong to the army , such as factories .","<ARG1>The war was fought as a `` total war '' , meaning all resources a country had were used in the war , even those that did n't belong to the army ,</ARG1> such as <ARG0>factories .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,397,0,altlex_altlex_gold.tsv_397_0,"After the war , the United Nations was set up to develop support between countries and to prevent future wars .","<ARG1>After the war , the United Nations was set up</ARG1> to develop <ARG0>support between countries and to prevent future wars .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,398,0,altlex_altlex_gold.tsv_398_0,"In June 1941 , the Soviet Union joined the Allies , after Germany attacked it .","<ARG1>In June 1941 , the Soviet Union joined the Allies ,</ARG1> after <ARG0>Germany attacked it .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,399,0,altlex_altlex_gold.tsv_399_0,"The war also changed the map of Eastern Europe , with many new countries born .","<ARG1>The war also changed the map of Eastern Europe , with</ARG1> many <ARG0>new countries born .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,400,0,altlex_altlex_gold.tsv_400_0,"Shortly after that , the Allies agreed to give Sudetenland , part of Czechoslovakia , to Germany , so that Hitler would promise to stop taking more land .","<ARG1>Shortly after that , the Allies agreed to give Sudetenland , part of Czechoslovakia , to Germany ,</ARG1> so that <ARG0>Hitler would promise to stop taking more land .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,401,0,altlex_altlex_gold.tsv_401_0,"Just before the war , Germany and the Soviet Union signed a peace agreement , agreeing that they would not attack each other for ten years .","<ARG0>Just before the war , Germany and the Soviet Union signed a peace agreement , agreeing that they would</ARG0> not <ARG1>attack each other for ten years .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,402,0,altlex_altlex_gold.tsv_402_0,"Finland did not accept the Soviet call for its land , so it was attacked in November 1939 .","<ARG0>Finland did not accept the Soviet call for its land ,</ARG0> so <ARG1>it was attacked in November 1939 .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,403,0,altlex_altlex_gold.tsv_403_0,"Then , in April 1940 , Germany decided to attack Norway and Denmark so that it would be safer to transport iron ore from Sweden .","<ARG0>Then , in April 1940 , Germany decided to attack Norway and Denmark</ARG0> so that <ARG1>it would be safer to transport iron ore from Sweden .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,404,0,altlex_altlex_gold.tsv_404_0,"During the summer , the Axis quickly captured Ukraine and the Baltic regions , which caused huge damage to the Soviets .","<ARG0>During the summer , the Axis quickly captured Ukraine and the Baltic regions , which</ARG0> caused <ARG1>huge damage to the Soviets .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,405,0,altlex_altlex_gold.tsv_405_0,"In many regions , European withdrawal caused divisions among the people who had different ethnic groups or religions .","<ARG0>In many regions , European withdrawal</ARG0> caused <ARG1>divisions among the people who had different ethnic groups or religions .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,406,0,altlex_altlex_gold.tsv_406_0,"Although many of the Axis 's crimes were brought to the first international court , crimes caused by the Allies were not .","<ARG1>Although many of the Axis 's crimes were brought to the first international court , crimes</ARG1> caused by <ARG0>the Allies were not .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,407,0,altlex_altlex_gold.tsv_407_0,German concentration camps and Soviet gulags caused a lot of death .,<ARG0>German concentration camps and Soviet gulags</ARG0> caused <ARG1>a lot of death .</ARG1>,1,1,,1
altlex,altlex_gold.tsv,408,0,altlex_altlex_gold.tsv_408_0,"Japanese prisoner-of-war camps , many of which were used as labour camps , also caused a lot of deaths .","<ARG0>Japanese prisoner-of-war camps , many of which were used as labour camps , also</ARG0> caused <ARG1>a lot of deaths .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,409,0,altlex_altlex_gold.tsv_409_0,"Before the war , in Europe , the Allies had a larger population and economy than the Axis .","<ARG1>Before the war , in Europe , the Allies had a larger population</ARG1> and <ARG0>economy than the Axis .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,410,0,altlex_altlex_gold.tsv_410_0,"During the war , these policies brought as much as 40 % of total German income .","<ARG0>During the war , these policies brought as much</ARG0> as <ARG1>40 % of total German income .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,411,0,altlex_altlex_gold.tsv_411_0,"The assault rifle , a development combining features of the rifle and submachine gun , became the main weapon for most armies after the war .","<ARG1>The assault rifle , a development combining features of the rifle</ARG1> and <ARG0>submachine gun , became the main weapon for most armies after the war .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,412,0,altlex_altlex_gold.tsv_412_0,"Germany , followed by the other Axis states , declared war on the United States in solidarity with Japan , citing as justification the American attacks on German submarines and merchant ships that had been ordered by Roosevelt .","<ARG1>Germany , followed by the other Axis states , declared war on the United States in solidarity with Japan , citing as justification the American attacks on German submarines</ARG1> and <ARG0>merchant ships that had been ordered by Roosevelt .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,413,0,altlex_altlex_gold.tsv_413_0,"Upon taking power , James immediately made peace with Spain , and for the first half of the 17th century , England remained largely inactive in European politics .","<ARG0>Upon taking power , James immediately made peace with Spain ,</ARG0> and <ARG1>for the first half of the 17th century , England remained largely inactive in European politics .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,414,0,altlex_altlex_gold.tsv_414_0,"Their first transistorised computer and the first in the world , was operational by 1953 , and a second version was completed there in April 1955 .","<ARG1>Their first transistorised computer and the first in the world , was operational by 1953 ,</ARG1> and <ARG0>a second version was completed there in April 1955 .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,415,0,altlex_altlex_gold.tsv_415_0,"In stark contrast to his predecessor , five days after his election he spoke of his determination to do what he could to bring peace .","<ARG1>In stark contrast to his predecessor , five days</ARG1> after <ARG0>his election he spoke of his determination to do what he could to bring peace .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,416,0,altlex_altlex_gold.tsv_416_0,"Russia became the Soviet Union and lost Finland , Estonia , Lithuania , and Latvia , which became independent countries .","<ARG1>Russia became the Soviet Union and lost Finland , Estonia , Lithuania ,</ARG1> and <ARG0>Latvia , which became independent countries .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,417,0,altlex_altlex_gold.tsv_417_0,"The region has numerous remains from the Mesolithic , Neolithic , and Bronze Age , such as Stonehenge and Avebury .","<ARG1>The region has numerous remains from the Mesolithic , Neolithic , and Bronze Age , such as Stonehenge</ARG1> and <ARG0>Avebury .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,418,0,altlex_altlex_gold.tsv_418_0,The United States also announced a military exercise in the Caribbean to be held the following month .,<ARG1>The United States also announced a military exercise in the Caribbean to be held the</ARG1> following <ARG0>month .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,419,0,altlex_altlex_gold.tsv_419_0,"Late on December 14 , the tropical depression dissipated near Borneo .","<ARG1>Late on December 14 ,</ARG1> the tropical <ARG0>depression dissipated near Borneo .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,420,0,altlex_altlex_gold.tsv_420_0,"In March 2007 , Barenboim said : `` The whole subject of Wagner in Israel has been politicized and is a symptom of a malaise that goes very deep in Israeli society ... '' Performing in the West Bank and Gaza Strip .","<ARG1>In March 2007 , Barenboim said : `` The whole subject of Wagner in Israel has been politicized</ARG1> and <ARG0>is a symptom of a malaise that goes very deep in Israeli society ... '' Performing in the West Bank and Gaza Strip .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,421,0,altlex_altlex_gold.tsv_421_0,"In the US , the Espionage Act of 1917 and Sedition Act of 1918 made it a federal crime to oppose military recruitment or make any statements deemed `` disloyal '' .","<ARG1>In the US , the Espionage Act of 1917</ARG1> and <ARG0>Sedition Act of 1918 made it a federal crime to oppose military recruitment or make any statements deemed `` disloyal '' .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,169,1,altlex_altlex_gold.tsv_169_1,"The prefix `` neo '' is used to describe a 20th-century or contemporary composition written in the style of an earlier era , such as Classical or Romantic .","<ARG1>The prefix `` neo '' is used to describe a 20th-century or contemporary composition</ARG1> written <ARG0>in the style of an earlier era , such as Classical or Romantic .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,422,0,altlex_altlex_gold.tsv_422_0,"They agreed on the occupation of post-war Germany , and on when the Soviet Union would join the war against Japan .","<ARG1>They agreed on the occupation of post-war Germany , and on</ARG1> when <ARG0>the Soviet Union would join the war against Japan .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,423,0,altlex_altlex_gold.tsv_423_0,"William and his nobles spoke , and held court , in Anglo-Norman , in Normandy as well as in England .","<ARG1>William and his nobles spoke , and held court , in Anglo-Norman , in Normandy as well</ARG1> as in <ARG0>England .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,424,0,altlex_altlex_gold.tsv_424_0,"Henry I had required the leading barons , ecclesiastics and officials in Normandy and England , to take an oath to accept Matilda ( also known as Empress Maud , Henry I 's daughter ) as his heir .","<ARG1>Henry I had required the leading barons , ecclesiastics and officials in Normandy</ARG1> and <ARG0>England , to take an oath to accept Matilda ( also known as Empress Maud , Henry I 's daughter ) as his heir .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,425,0,altlex_altlex_gold.tsv_425_0,"Angelus torments much of the `` Scooby Gang '' throughout the rest of the season and murders multiple innocents and Giles 's new girlfriend Jenny Calendar , a gypsy who was sent to maintain Angel 's curse .","<ARG1>Angelus torments much of the `` Scooby Gang '' throughout the rest of the season and murders multiple innocents</ARG1> and <ARG0>Giles 's new girlfriend Jenny Calendar , a gypsy who was sent to maintain Angel 's curse .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,206,1,altlex_altlex_gold.tsv_206_1,"Multiprocessor and multi-core ( multiple CPUs on a single integrated circuit ) personal and laptop computers are now widely available , and are being increasingly used in lower-end markets as a result .","<ARG0>Multiprocessor and multi-core ( multiple CPUs on a single integrated circuit ) personal and laptop computers are now widely available , and are being increasingly used in lower-end markets</ARG0> as <ARG1>a result .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,426,0,altlex_altlex_gold.tsv_426_0,Germany deployed U-boats ( submarines ) after the war began .,<ARG1>Germany deployed U-boats ( submarines )</ARG1> after <ARG0>the war began .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,427,0,altlex_altlex_gold.tsv_427_0,"The aim of cognition-oriented treatments , which include reality orientation and cognitive retraining , is the reduction of cognitive deficits .","<ARG1>The aim of cognition-oriented treatments , which</ARG1> include <ARG0>reality orientation and cognitive retraining , is the reduction of cognitive deficits .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,428,0,altlex_altlex_gold.tsv_428_0,During these negotiations Japan advanced a number of proposals which were dismissed by the Americans as inadequate .,<ARG0>During these negotiations Japan advanced a number of proposals which were dismissed by the Americans</ARG0> as <ARG1>inadequate .</ARG1>,1,1,,1
altlex,altlex_gold.tsv,429,0,altlex_altlex_gold.tsv_429_0,Finland switched to the side of the Soviets and Allies .,<ARG1>Finland switched to the side of the Soviets</ARG1> and <ARG0>Allies .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,430,0,altlex_altlex_gold.tsv_430_0,The 1985 reports give a picture of what led to the disaster and how it developed .,<ARG1>The 1985 reports give a picture of what</ARG1> led to <ARG0>the disaster and how it developed .</ARG0>,1,1,,1
altlex,altlex_gold.tsv,431,0,altlex_altlex_gold.tsv_431_0,"An English cloth business was developed in the fifteenth century , allowing the English also to become wealthier .","<ARG0>An English cloth business was developed in the fifteenth century ,</ARG0> allowing <ARG1>the English also to become wealthier .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,432,0,altlex_altlex_gold.tsv_432_0,Japan planned to take over European colonies in Asia to create a great defensive area in the Pacific which would let it free to get resources .,<ARG1>Japan planned to take over European colonies in Asia to create a</ARG1> great <ARG0>defensive area in the Pacific which would let it free to get resources .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,433,0,altlex_altlex_gold.tsv_433_0,This estimate includes 158 earthquake relief workers who were killed in landslides as they tried to repair roads .,<ARG1>This estimate includes 158 earthquake relief workers who were killed in landslides as they</ARG1> tried <ARG0>to repair roads .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,434,0,altlex_altlex_gold.tsv_434_0,"In 1918 , the Austro-Hungarians failed to break through in a series of battles on the Piave and were finally decisively defeated in the Battle of Vittorio Veneto in October of that year .","<ARG1>In 1918 , the Austro-Hungarians failed to</ARG1> break <ARG0>through in a series of battles on the Piave and were finally decisively defeated in the Battle of Vittorio Veneto in October of that year .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,435,0,altlex_altlex_gold.tsv_435_0,`` Buffy '' was the code-name used for an early HTC mobile phone which integrated the social networking website Facebook .,<ARG1>`` Buffy '' was the code-name used</ARG1> for <ARG0>an early HTC mobile phone which integrated the social networking website Facebook .</ARG0>,0,0,,1
altlex,altlex_gold.tsv,436,0,altlex_altlex_gold.tsv_436_0,"Early on August 9 , Muifa weakened to a tropical depression in Northeast China and became a low pressure area later .","<ARG0>Early on August 9 , Muifa weakened to a tropical depression in Northeast China and</ARG0> became <ARG1>a low pressure area later .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,437,0,altlex_altlex_gold.tsv_437_0,"The State Council declared 3 days of national mourning ( sadness ) for the quake victims starting on May 19th , 2008 .","<ARG1>The State Council declared 3 days of national mourning ( sadness )</ARG1> for <ARG0>the quake victims starting on May 19th , 2008 .</ARG0>",1,1,,1
altlex,altlex_gold.tsv,438,0,altlex_altlex_gold.tsv_438_0,"Among the eastern territories , Silesia , Neumark and most of Pomerania were taken over by Poland , East Prussia was divided between Poland and the USSR , followed by the expulsion of the 9 million Germans from these provinces , as well as the expulsion of 3 million Germans from the Sudetenland in Czechoslovakia to Germany .","<ARG1>Among the eastern territories , Silesia , Neumark</ARG1> and <ARG0>most of Pomerania were taken over by Poland , East Prussia was divided between Poland and the USSR , followed by the expulsion of the 9 million Germans from these provinces , as well as the expulsion of 3 million Germans from the Sudetenland in Czechoslovakia to Germany .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,439,0,altlex_altlex_gold.tsv_439_0,"In 1985 , Henry Waxman , a California Democrat , called for a U.S. government inquiry into the Bhopal disaster , which resulted in U.S. legislation regarding the accidental release of toxic chemicals in the United States .","<ARG0>In 1985 , Henry Waxman , a California Democrat , called for a U.S. government inquiry into the Bhopal disaster ,</ARG0> which resulted in <ARG1>U.S. legislation regarding the accidental release of toxic chemicals in the United States .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,440,0,altlex_altlex_gold.tsv_440_0,"This angered the Kingdom of Serbia and its patron , the Pan-Slavic and Orthodox Russian Empire .","<ARG1>This angered the Kingdom of Serbia and its patron , the Pan-Slavic</ARG1> and <ARG0>Orthodox Russian Empire .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,441,0,altlex_altlex_gold.tsv_441_0,"The Germans continued to fight strong rear-guard actions and launched numerous counterattacks on lost positions , but only a few succeeded , and then only temporarily .","<ARG1>The Germans continued to fight strong rear-guard actions</ARG1> and <ARG0>launched numerous counterattacks on lost positions , but only a few succeeded , and then only temporarily .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,442,0,altlex_altlex_gold.tsv_442_0,"Replacement of the hard-to-implement decimal system ( used in Charles Babbage 's earlier design ) by the simpler binary system meant that Zuse 's machines were easier to build and potentially more reliable , given the technologies available at that time .","<ARG0>Replacement of the hard-to-implement decimal system ( used in Charles Babbage 's earlier design ) by the simpler binary system meant that Zuse 's machines were easier to build</ARG0> and <ARG1>potentially more reliable , given the technologies available at that time .</ARG1>",1,1,,1
altlex,altlex_gold.tsv,443,0,altlex_altlex_gold.tsv_443_0,"The union was a difficult one , since Mary was already in her late 30s and Philip was a Catholic and a foreigner , and so not very welcome in England .","<ARG1>The union was a difficult one , since Mary was</ARG1> already <ARG0>in her late 30s and Philip was a Catholic and a foreigner , and so not very welcome in England .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,444,0,altlex_altlex_gold.tsv_444_0,"In Asia at the same time , China had roughly six times the population of Japan , but only an 89 percent higher GDP ; this is reduced to three times the population and only a 38 percent higher GDP if Japanese colonies are included .","<ARG1>In Asia at the same time , China had roughly six times the population of Japan , but only an 89 percent higher GDP ; this is reduced to three times the population</ARG1> and <ARG0>only a 38 percent higher GDP if Japanese colonies are included .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,445,0,altlex_altlex_gold.tsv_445_0,"Perhaps most importantly , during the Battle of Britain the Royal Air Force had successfully resisted the Luftwaffe 's assault , and the German bombing campaign largely ended in May 1941 .","<ARG1>Perhaps most importantly , during the Battle of Britain the Royal Air Force had successfully resisted the Luftwaffe 's assault ,</ARG1> and <ARG0>the German bombing campaign largely ended in May 1941 .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,446,0,altlex_altlex_gold.tsv_446_0,"They also predicted that between seven and nine tropical storms would make landfall on China , with the first landing taking place before June 29 and the last landing taking place after October 7 .","<ARG1>They also predicted that between seven and nine tropical storms would make landfall on China , with the first landing taking place before June 29 and the last landing taking place</ARG1> after <ARG0>October 7 .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,447,0,altlex_altlex_gold.tsv_447_0,"Because of the poor shapre and disorganization at the LLCC , the typhoon could only maintain a maximum 1-min sustained windspeed of .","<ARG1>Because of the poor shapre</ARG1> and <ARG0>disorganization at the LLCC , the typhoon could only maintain a maximum 1-min sustained windspeed of .</ARG0>",0,0,,1
altlex,altlex_gold.tsv,448,0,altlex_altlex_gold.tsv_448_0,It was also reported that safety checks were to be carried out at schools across China after last month 's earthquake .,<ARG1>It was also reported that safety checks were to be carried out at schools across China</ARG1> after <ARG0>last month 's earthquake .</ARG0>,0,0,,1
